family,stage,file,variable,label
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q8,2.8 Number of trees in case of plantation
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q9,2.9 Number of trees susceptible to produce in six months
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q10,2.10 Sowing date
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q12,2.12.Type of seeds sown
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q13_1,2.13.1.Quantity of traditional seeds sown : Unity
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q13_2,2.13.2.Quantity of traditional seeds sown : Quantity
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q14,2.14.Quantity of traditional seeds purchased
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q15,2.15.Amount spent for the purchase of traditional seeds(Rwf)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q16_1,2.16.1.Quantity of improved seeds sown : Unity
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q16_2,2.16.2.Quantity of improved seeds sown : Quantity
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q17,2.17.Quantity of improved seeds purchased
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q18,2.18.Amount spent for the purhase of improved seeds(Rwf)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q19,2.19.Where did improved seeds sown come from ?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q11,2.11 Expected period of harvesting
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q20,2.20 Quantity already harvested (in Kg)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q21,2.21 Remaining quantity to be harvested (in kg)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q22,2.22 Total quantity of harvest (in kg)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q23,2.23 Explanation on production status
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q24,2.24 Have you sold any quantity of your produce of this crop during this season?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,s2q25,2.25 What was the farm gate price of this crop? (frw/Kg)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_crop_production_clean.dta,crop_group,2.6 Crop name
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,survey,Source survey
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,year,Agricultural year of the season (as in the NISR release)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,season,"Season (A, B, C)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,wave,Wave id: <year>_<season>
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,farm_type,"1 small-scale farmer (area frame), 2 large-scale farmer (list frame)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,prov,"Province (1-5, NISR codes)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,dist,"District (11-57, NISR codes)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,stratum,Sampling stratum (as shipped)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,segment,"Segment id (area frame) or LSF id (list frame), as shipped"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,plot,Plot number within segment/holder
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,crop,Crop code (native list of the wave; see codebook)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s2q2,2.2.Plot area(sqm)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s1q4,1.4 Segment
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s3q2,3.2 Quantity of organic fertilizer used (in kg)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s3q3,3.3 Quantity of organic fertilizer purchased (in kg)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s3q4,3.4 Cost of organic fertilizer purchased (Rwf)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s3q5,3.5 Have you used inorganic fertilizer in this plot during this season?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s3q6,3.6 Inorganic fertilizer (Type)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s3q7,3.7 Inorganic fertilizer (Unity)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s3q8,3.8 Total quantity of inorganic fertilizer used
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s3q10,3.10 Inorganic fertilizer purchased (unity price/Rwf)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s3q9,3.9 Inorganic fertilizer (Qty purchased)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s3q11,3.11 What is the main source of inorganic fertilizer used?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_fertilizers_clean.dta,s3q12,3.12 What was the main crop the inorganic fertilizer was applied?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,survey,Source survey
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,year,Agricultural year of the season (as in the NISR release)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,season,"Season (A, B, C)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,wave,Wave id: <year>_<season>
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,farm_type,"1 small-scale farmer (area frame), 2 large-scale farmer (list frame)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,prov,"Province (1-5, NISR codes)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,dist,"District (11-57, NISR codes)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,stratum,Sampling stratum (as shipped)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,segment,"Segment id (area frame) or LSF id (list frame), as shipped"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,plot,Plot number within segment/holder
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s1q4,1.4 Segment number
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s2q2,2.2 Plot size in (m2)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q17,4.17 Has this plot been irrigated during this season?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q18,4.18 What is the source of water for irrigation?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q19,4.19 What is irrigation technique used on this plot?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q20,4.20 What is the cost of hired labor used for irrigation?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q21,4.21 What was the main crop to irrigate?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q6,4.6 Is this plot fenced?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q7,4.7 Was this fence done during the current agricultural season?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q8,4.8 Fencing Activity cost (RWF)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q9,"4.9 Amount spent on manpower to prepare land, sowing and any other agricultural"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q10,4.10 Have you used ploughing animals (oxen) during this season?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q11,4.11 Amount paid on rent of ploughing animals during this season(Rwf)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q12,4.12 Have you used a ploughing tractor during this season?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q13,4.13 Amount paid on rent of ploughing tractor (Rwf)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q14,4.14 Have you used any other mechanical equipment during this season?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q15,4.15 Name of other mechanical equipment used during this season
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s4q16,4.16 Rent cost for the other mechanical equipment (Rwf)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q1,5.1  Is this plot owned or rented?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q2,5.2  Ownership category
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q3,5.3  When has this plot been bought?
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q4,"5.4  If the plot was purchased during this season or last year, what was the cos"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q5,"5.5  If the plot was rented, what kind of payment have you agreed on during this"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q6,"5.6  If the rented plot was paid by cash, what is the amount for this season?"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q7_1,5.7.1 What crop in this plot that have been chosen for production share for this
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q7_2,5.7.2 What crop in this plot that have been chosen for production share for this
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q7_3,5.7.3 What crop in this plot that have been chosen for production share for this
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q7_4,5.7.3 What crop in this plot that have been chosen for production share for this
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q8_1,"5.8.1 If the rented plot was paid by production share, what is the percentage sh"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q8_2,"5.8.2 If the rented plot was paid by production share, what is the percentage sh"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q8_3,"5.8.3 If the rented plot was paid by production share, what is the percentage sh"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,s5q8_4,"5.8.4 If the rented plot was paid by production share, what is the percentage sh"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_irrigation_soil_preparation_and_land_tenure_clean.dta,crop_group,Crop category for major crops grown in Rwanda
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_pesticides_clean.dta,survey,Source survey
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_pesticides_clean.dta,year,Agricultural year of the season (as in the NISR release)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_pesticides_clean.dta,season,"Season (A, B, C)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_pesticides_clean.dta,wave,Wave id: <year>_<season>
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_pesticides_clean.dta,farm_type,"1 small-scale farmer (area frame), 2 large-scale farmer (list frame)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_pesticides_clean.dta,prov,"Province (1-5, NISR codes)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_pesticides_clean.dta,dist,"District (11-57, NISR codes)"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_pesticides_clean.dta,stratum,Sampling stratum (as shipped)
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_pesticides_clean.dta,segment,"Segment id (area frame) or LSF id (list frame), as shipped"
Season-Agriculture-Survey-SAS,2_Intermediate,Season-Agriculture-Survey-SAS/2_Intermediate/SAS_2017_B_ssf_pesticides_clean.dta,plot,Plot number within segment/holder
